Date,cond_vol
2014-02-28,7.438126352281057
2014-03-31,7.340883645044839
2014-04-30,7.904151759618337
2014-05-31,7.599572537332141
2014-06-30,7.964466185637125
2014-07-31,7.781947909461826
2014-08-31,7.520647693264067
2014-09-30,7.316815814594821
2014-10-31,7.3261132066653145
2014-11-30,7.226710383273954
2014-12-31,7.093541775037999
2015-01-31,7.54747808719245
2015-02-28,7.328124355433442
2015-03-31,7.410097004629873
2015-04-30,7.307305747477094
2015-05-31,7.172688842711559
2015-06-30,7.043735182398432
2015-07-31,7.500789281481664
2015-08-31,7.28948619993195
2015-09-30,8.224385601548995
2015-10-31,7.849126418762411
2015-11-30,7.806853969584664
2015-12-31,7.52375081225971
2016-01-31,7.3511061535041
2016-02-29,7.171468393496201
2016-03-31,7.302443360423839
2016-04-30,7.366732900844561
2016-05-31,7.403479659755138
2016-06-30,7.269247530780971
2016-07-31,7.106475299656238
2016-08-31,7.027887066041956
2016-09-30,6.961341141847778
2016-10-31,6.875096887713563
2016-11-30,6.873584057304663
2016-12-31,7.050534243308747
2017-01-31,7.179584289337709
2017-02-28,7.132071265918703
2017-03-31,7.955310937632549
2017-04-30,7.739364573486886
2017-05-31,7.537158440429838
2017-06-30,7.422667878314695
2017-07-31,7.234603685294294
2017-08-31,7.978987395701223
2017-09-30,7.681120877907099
2017-10-31,7.468257937752361
2017-11-30,8.380704618317314
2017-12-31,8.012238787277953
2018-01-31,7.688655662871403
2018-02-28,7.4647749277932975
2018-03-31,7.272699062194362
2018-04-30,7.441986013706096
2018-05-31,7.459199144457346
2018-06-30,7.383793326539959
2018-07-31,7.286139937693877
2018-08-31,8.412698463297989
2018-09-30,8.035703093241588
2018-10-31,7.700147571548078
2018-11-30,8.651355921853284
2018-12-31,8.42408485277028
2019-01-31,8.10822191464996
2019-02-28,7.978583030404018
2019-03-31,7.659106301015637
2019-04-30,7.697201285103799
2019-05-31,7.441157367808087
2019-06-30,7.377034123348187
2019-07-31,7.399646993081589
2019-08-31,7.4913255312321585
2019-09-30,7.426079763167737
2019-10-31,7.3351196616557965
2019-11-30,7.4234856818331005
2019-12-31,7.305040944659482
2020-01-31,7.189921490126543
2020-02-29,7.324692564638286
2020-03-31,7.365924347909429
2020-04-30,8.512355955516826
2020-05-31,10.256434237457807
2020-06-30,9.473493658156059
2020-07-31,9.453719365153457
2020-08-31,9.883037000552708
2020-09-30,9.171848142971132
2020-10-31,8.713681212865687
2020-11-30,8.559639085272195
2020-12-31,8.31463213396684
2021-01-31,7.92775268421281
2021-02-28,7.905683108857525
2021-03-31,8.060871722219282
2021-04-30,7.826600715438538
2021-05-31,7.548450039479899
2021-06-30,7.497673936908607
2021-07-31,7.324711385621852
2021-08-31,7.24721275613301
2021-09-30,7.422239386232528
2021-10-31,7.590549707788041
2021-11-30,7.355371786532134
2021-12-31,7.3467520012818
2022-01-31,7.198883727566274
2022-02-28,7.053627485445793
2022-03-31,6.966420265491476
2022-04-30,7.266589165731114
2022-05-31,7.184967746741233
2022-06-30,7.2477981444143245
2022-07-31,7.120010839679444
2022-08-31,7.082509300613619
2022-09-30,7.031315122591909
2022-10-31,7.4764751302182715
2022-11-30,7.394425131296685
2022-12-31,7.328195342856275
2023-01-31,7.425199561122435
2023-02-28,7.558856179219076
2023-03-31,7.35678605321583
2023-04-30,7.177085188959216
2023-05-31,7.06121001981095
2023-06-30,6.949681455607096
2023-07-31,6.87814782864183
2023-08-31,6.997057809289343
2023-09-30,7.084632467535089
2023-10-31,7.0286456316450305
2023-11-30,6.981778586479894
2023-12-31,6.914474428798082
2024-01-31,7.046323507629789
2024-02-29,7.23924989831331
2024-03-31,7.088207442742254
2024-04-30,6.968720427098696
2024-05-31,6.90497120087208
2024-06-30,6.890640700987576
2024-07-31,7.068665294423233
2024-08-31,7.06543340978047
2024-09-30,6.952558078243692
2024-10-31,6.91676028122255
2024-11-30,7.388243951266742
2024-12-31,7.273241569333789
